hospital_id,hospital_name,address,latitude,longitude
A1119593,문정모세안과의원,"서울특별시 송파구 법원로 114, C동 203호 (문정동, 엠스테이트)",37.4860541974,127.1210105111
A1122081,명치과의원,"서울특별시 성동구 왕십리로 327, 4층 (하왕십리동)",37.5623942326737,127.033224444422
A1110966,가람치과의원,"서울특별시 광진구 구의로 23, 3층 (구의동)",37.5400762590999,127.089403296605
A1121797,모든연세치과의원,"서울특별시 송파구 백제고분로48길 38, 2층 (방이동, 은석빌딩)",37.5103309711889,127.117004712908
A1122686,강동맑은치과의원,"서울특별시 강동구 올림픽로 620, 예투빌딩 2층 (성내동)",37.5367832966833,127.123132104433
A1120344,목동제일여성병원,서울특별시 양천구 중앙로 300 (신정동),37.5230563143626,126.851872560398
A1121192,목동상쾌한이비인후과의원,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 4층 409호 (목동)",37.5247760954762,126.87582276874844
B1101504,목양한의원,"서울특별시 양천구 목동동로 55 (신정동, 밀레니엄프라자)",37.5155233352627,126.861400362893
A1117731,가야성모정형외과의원,"서울특별시 서초구 방배로 225, 성은빌딩 4층 (방배동)",37.493164129969,126.989783057865
B1106151,몸잘보는한의원,"서울특별시 용산구 청파로93길 7, 2층 (서계동)",37.5542783294719,126.968450590107
A1107689,미도치과의원,"서울특별시 동대문구 고산자로 420, 401호,402호 (용두동)",37.57734722222222,127.03868333333332
A1119073,목동정형외과의원,"서울특별시 양천구 오목로 299, 가로변상가 404호 (목동, 목동트라팰리스 이스턴에비뉴)",37.52537298713195,126.87117561901344
A1120724,모앤제일의원,"서울특별시 강남구 테헤란로 111, 대건빌딩 3층 (역삼동)",37.4989136957534,127.029260610601
B1102416,모커리한의원,"서울특별시 관악구 시흥대로 552, 6층 (신림동, 석천빌딩)",37.4821208740528,126.901415809881
A1105073,목동미앤정의원,"서울특별시 양천구 목동중앙로 85 (목동, 강산아파트)",37.5370250012296,126.87143054087036
A1105342,무학산부인과의원,서울특별시 성동구 고산자로 207 (행당동),37.5586600987089,127.0336773306853
A1118955,목동키즈웰소아청소년과의원,서울특별시 양천구 오목로 299 (목동),37.52559858091537,126.87023509817084
A1107931,명치과의원,서울특별시 영등포구 국제금융로7길 15,37.52317514958892,126.93200032248332
A1119806,가야성모피부과의원,"서울특별시 서초구 방배로 225, 7층 (방배동, 성은빌딩)",37.493164129969,126.989783057865
A1122953,강동맘유의원,"서울특별시 강동구 고덕로 266, 4층 420, 421호 (명일동)",37.5546936843646,127.15511458665
A1121019,홍제속편한내과의원,"서울특별시 서대문구 통일로 413, 연세24시사우나 201호 (홍제동)",37.5861817569167,126.946438736626
A1108954,목동모아치과의원,"서울특별시 양천구 목동중앙북로 67, 3층 (목동)",37.5468826100013,126.870891130508
A1117925,2080치과의원,"서울특별시 영등포구 신길로 157, 2층 (신길동)",37.5063630944836,126.910833037257
B1105851,몸잘보는한의원,"서울특별시 서초구 바우뫼로 177, 성문빌딩 4층 (양재동)",37.4785199554486,127.039388690657
A1109236,문성규치과의원,"서울특별시 동대문구 장한로 22, 2층 (장안동)",37.56321714445,127.066126699769
A1107505,문성준치과의원,"서울특별시 은평구 진관3로 37, 821동 115,116호 (진관동, 은평뉴타운상림마을 12단지 롯데캐슬)",37.6403916511066,126.920438372018
A1117905,가야소아청소년과의원,"서울특별시 서초구 방배로 225, 2층 (방배동, 남전빌딩)",37.493164129969,126.989783057865
A1119594,가락마취통증의학과의원,"서울특별시 송파구 중대로 68, 4층 405호 (문정동, 훼미리 샤르망)",37.4915653895479,127.116437188825
A1104125,문찬수내과의원,"서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 201호,207호)",37.5228889090644,127.020600022676
A1124583,강동명일활기찬재활의학과의원,"서울특별시 강동구 양재대로 1619, 가야빌딩 2호 (천호동)",37.5499891084547,127.143515495266
A1105831,문익근이비인후과의원,"서울특별시 중랑구 면목로 313, 2,3층 (면목동)",37.5800862476498,127.088003265483
B1101700,무림한의원,"서울특별시 은평구 증산서길 160, 2층 (증산동)",37.5885484930133,126.912521186868
A1119131,몸사랑치과의원,"서울특별시 송파구 법원로 114, C동 213호 (문정동, 엠스테이트)",37.48595373336174,127.12007515976173
A1107439,문치과병원,서울특별시 은평구 통일로 809-1 (대조동),37.6161339587438,126.923731135085
B1105949,경희동주한의원,"서울특별시 강동구 아리수로93나길 50, MK프라자 4층 403호 (강일동)",37.5720997177008,127.174497989376
A1104558,문원실산부인과의원,"서울특별시 용산구 보광로 22-1 (보광동, 문원실산부인과)",37.52652804947938,127.00077833203184
A1121369,미다모의원,"서울특별시 송파구 가락로18길 8, 2~3층 (송파동)",37.5015227677909,127.11129747027
A1111119,문복강치과의원,서울특별시 양천구 목동중앙본로 128-2,37.54666942641145,126.87207659786716
A1117734,미드라인성형외과의원,"서울특별시 강남구 테헤란로 120, 상경빌딩 7층 (역삼동)",37.4985885669089,127.030856939816
A1118030,뮤즈의원,"서울특별시 강서구 공항대로 284, 3층 3호 (내발산동, 동서빌딩)",37.5581840647,126.8391023967
A1110134,무드서울치과의원,"서울특별시 강남구 테헤란로 410, 2층 201호 (대치동, 금강타워)",37.50444261937373,127.05059252759936
A1119699,2080치과의원,"서울특별시 강북구 솔샘로 231, 2층 (미아동)",37.620174136934,127.018393236753
A1119700,강동미치과의원,서울특별시 강동구 고덕로 103 4층 (암사동),37.5549098997675,127.136997370358
A1102450,미래아이산부인과의원,서울특별시 강북구 삼양로27길 35-21 (미아동),37.6179766319717,127.018934343303
A1102560,미래사랑산부인과의원,"서울특별시 구로구 도림로23길 2, 3,4,5층 (구로동)",37.4911043116113,126.893557762631
A1104971,문순영정형외과의원,서울특별시 금천구 독산로 218 (독산동),37.4663579296014,126.902005888784
A1122895,강남편하지의원,"서울특별시 강남구 강남대로 560, 삼익전자빌딩 2층 (논현동)",37.5119288733596,127.021385822584
A1124669,미라클영상의학과의원,"서울특별시 송파구 송파대로 201, 송파 테라타워2 B동 211호 (문정동)",37.4877387829749,127.120685887596
A1117530,미의원,"서울특별시 송파구 석촌호수로 60, 2층 (잠실동, 승정빌딩)",37.51088452748471,127.08549458616856
A1122414,미가인의원,"서울특별시 강남구 테헤란로64길 25, 5층 (대치동)",37.5032943258802,127.051767915837
A1103607,문앤박산부인과의원,서울특별시 송파구 석촌호수로 58 (잠실동),37.51108521203789,127.08547750146845
A1123252,미담성형외과의원,"서울특별시 강남구 도산대로 309, 삼공빌딩 4층 (신사동)",37.5223481959895,127.035187694418
A1120789,미니쉬치과병원,"서울특별시 강남구 언주로 728, 2~5,7~10층 (논현동)",37.5198592622026,127.034895808271
A1108345,미즈플러스치과의원,"서울특별시 은평구 서오릉로 134, 2층 (대조동)",37.61101111111111,126.91800277777776
A1117502,미모드림의원,"서울특별시 강동구 올림픽로 660, 303,304호 (천호동, 천호엘크루주상복합)",37.5401683769,127.1245693602
A1107945,가야치과의원,"서울특별시 송파구 오금로35길 17, 207-1호 (오금동, 현대아파트상가)",37.5063971034072,127.127363436377
A1108038,미소가득치과의원,"서울특별시 성동구 왕십리로 355, 2층 (하왕십리동, 성동빌딩)",37.5637114171138,127.030487289921
A1107147,미래이비인후과의원,서울특별시 금천구 시흥대로 399  (독산동),37.4693593571858,126.89700387000612
A1104360,미라인피부과의원,"서울특별시 강남구 강남대로 432, 804호 (역삼동)",37.501269910201735,127.02648296925496
C1109436,강남푸른숲한방병원,"서울특별시 송파구 삼전로 42, 지하1~6층 (삼전동)",37.5026417727575,127.086978587103
B1104606,365하늘애한의원강동본점,"서울특별시 강동구 동남로75길 29, 세종프라자 203호 (명일동)",37.554156377051,127.154528830061
A1108882,강동본치과의원,"서울특별시 강동구 상암로 191, 명성빌딩 5층 (명일동)",37.5465827896666,127.143816419991
A1102268,미래소아청소년과의원,"서울특별시 강북구 삼양로 247, 3층 (미아동, 롯데마트 삼양점)",37.62551718056014,127.01774863348
B1102399,미소본한의원,"서울특별시 동작구 보라매로5가길 16, 516호 (신대방동)",37.4912751024086,126.924094714271
A1104842,미산부인과의원,서울특별시 강서구 양천로 460 (등촌동),37.562586611,126.8517016324
B1104545,가야한의원,"서울특별시 관악구 남부순환로 1539, 2층 (신림동)",37.48341236370815,126.92160552483588
A1102378,미래의원,"서울특별시 관악구 남부순환로 1738, 3층 (봉천동, 제형빌딩)",37.48197220418374,126.94301653014809
A1107010,미셀의원,서울특별시 양천구 등촌로 6 (목동),37.530461330086055,126.86428257194592
C1108516,미림한방병원,"서울특별시 강남구 도산대로6길 14, 아이올리빌딩 1~4층 (논현동)",37.515728450863854,127.02164084625312
A1102544,견의원,"서울특별시 강남구 테헤란로 528, 5층 (대치동, 슈페리어타워)",37.5080952698916,127.062000046367
A1105025,미소의원,"서울특별시 강서구 방화대로34길 92, 불해빌딩 2층 201호 (방화동)",37.57070113979144,126.8204133887756
A1122475,강동본터치정형외과의원,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 304~310호,407~410호 (명일동)",37.5546676606413,127.154622234195
B1106548,경희또봄한의원,"서울특별시 강동구 양재대로 1376, 광안빌딩 2층 (둔촌동)",37.5288175759716,127.13717149014
A1117741,365항외과의원,"서울특별시 강북구 도봉로 333, 8층 (수유동, 정우빌딩)",37.6378699051432,127.025051831538
B1106306,미미미한의원,"서울특별시 강남구 학동로 501, 5층 (청담동)",37.5191577902364,127.050467942591
A1123256,가양바른성모정형외과의원,"서울특별시 강서구 화곡로68길 3, 5층 501~504호 (등촌동)",37.5595836717982,126.854737852729
B1101351,경희부부한의원,"서울특별시 마포구 망원로7길 13, 2층 (망원동)",37.5581251750229,126.905427610159
A1110485,경귀준치과의원,"서울특별시 노원구 섬밭로 232, 202호 (하계동, 현대아파트,우성아파트)",37.6366151651829,127.065668150406
A1106315,미소퀸의원,서울특별시 강서구 방화동로 45 (방화동),37.564719161676,126.811232395016
A1120595,미소를만드는치과의원,서울특별시 은평구 응암로 193 2층 (응암동),37.5892661408664,126.916767851347
A1124057,강동뼈선생정형외과의원,"서울특별시 강동구 양재대로 1625, 숨결TOWER 4층층 (천호동)",37.550576465974,127.143517866289
A1108099,개구장이치과의원,"서울특별시 서대문구 통일로 360, 4층 (홍제동, 보하빌딩)",37.5825965955469,126.950522459088
A1124740,미아연세튼튼신경외과의원,"서울특별시 강북구 도봉로 174, 3, 4층 (미아동)",37.6243888632451,127.027256903319
A1102739,미앤라인의원,"서울특별시 관악구 난곡로 220 (신림동, 세이브마트)",37.4742854376103,126.918058479434
A1123320,가양성모내과의원,"서울특별시 강서구 화곡로68길 3, 401호, 404~407호 (등촌동)",37.5595836717982,126.854737852729
A1101705,강동삼성안과의원,"서울특별시 강동구 고덕로 254, 이화빌딩 (명일동)",37.55468141244,127.153681689332
A1103161,민가정의학과의원,서울특별시 노원구 동일로 1102 (공릉동),37.62828601496215,127.07198046553864
A1104460,미주마취통증의학과의원,"서울특별시 동대문구 왕산로 225, 2층 (청량리동)",37.58182694149463,127.04697410736284
A1122577,강남미앤미의원,"서울특별시 서초구 강남대로 439, 유화빌딩 8층 901호 (서초동)",37.5015434614787,127.025366637091
A1109163,미소안치과의원,서울특별시 강동구 성안로 156,37.53687680270001,127.1354122476
A1116635,미엘르의원,서울특별시 영등포구 영중로 6 (영등포동3가),37.5169636928472,126.906654619916
A1110646,강서탑치과의원,"서울특별시 강서구 강서로 392-11, 2층 (등촌동)",37.5607577561581,126.839762028661
A1116323,바로마취통증의학과의원,"서울특별시 성북구 성북로 7, 5층 (성북동1가)",37.5888985804,127.0050633768
B1101296,강동삼성한의원,"서울특별시 강동구 구천면로 376 (천호동, 세일빌딩)",37.5505447800921,127.140421135064
A1125188,개포삼성앤서울내과의원,"서울특별시 강남구 삼성로 14, 3층 310,311,313호 (개포동, 개포자이 프레지던스)",37.4861548149371,127.068451024326
B1101914,민한의원,"서울특별시 성동구 장터1가길 51, 1층, 2층 (금호동3가)",37.54859735690304,127.01944140356046
B1101076,개봉한의원,"서울특별시 구로구 개봉로 55, 홍인빌딩 2층 (개봉동)",37.490678001075445,126.85632624605924
A1109480,가양치과의원,"서울특별시 강서구 양천로57길 37 (가양동, 가양4단지상가)",37.5659318377534,126.852069204251
A1107097,개운정신건강의학과의원,"서울특별시 서초구 동작대로 114, 5층 (방배동, 유문빌딩)",37.4867629041126,126.982679310439
A1106166,민소아청소년과의원,"서울특별시 강동구 구천면로 245, 광호빌딩 2층 (천호동)",37.542280677508856,127.13089703762012
A1100304,밀라노의원,"서울특별시 강남구 강남대로 438 (역삼동, 스타플랙스 5층 505호,506호)",37.50165379450038,127.02637308112736
A1124376,강동소리의원,"서울특별시 강동구 천호대로 1053, 이안 강동 컴홈스테이 1차 104~106호 (천호동)",37.5373857804198,127.128970409625
A1118752,밀레니엄치과의원,"서울특별시 강북구 도봉로 45 (미아동, 숭인시장)",37.6131435556689,127.02945322795
B1104698,바로유한의원,서울특별시 중랑구 사가정로52길 22 (면목동),37.579847041388,127.086776011283
A1123666,강동아이비의원,"서울특별시 강동구 천호대로 1131, 거산 유팰리스 3,4층 (길동)",37.534798519761,127.13723890201
B1105125,바로한의원,"서울특별시 강서구 화곡로 143 (화곡동, 충효빌딩)",37.5411467043016,126.83762776249
A1110888,미플러스치과의원,"서울특별시 종로구 창경궁로 112-7, 2층 (인의동)",37.5725687918697,126.998077536923
A1102053,미하나의원,서울특별시 강동구 양재대로 1564 (명일동),37.54511595776908,127.14307606117288
A1121555,가양튼튼신경외과의원,"서울특별시 강서구 양천로 476, 금부빌딩 4층 (등촌동)",37.5616001805127,126.853271958466
A1119669,바노바기피부과의원,"서울특별시 강남구 논현로 523, 4층 (역삼동, 노바빌딩)",37.5030750007,127.0354754067
B1105200,바른경희한의원,"서울특별시 성동구 왕십리로 410, L동 지상2층 217호 (하왕십리동, 센트라스)",37.5666029325047,127.024082467223
A1124280,강동연세비뇨의학과의원,"서울특별시 강동구 천호대로 1099, 정산타워빌딩 4층 401호 (천호동)",37.5357610390815,127.1341185836
B1101864,바른몸한의원,서울특별시 성북구 도봉로 27 (길음동),37.6116167723165,127.03003941768
A1121273,바로미의원,"서울특별시 강남구 삼성로 725, 4층 (청담동, 피제이빌딩)",37.5202181388946,127.049070378982
A1122469,210정형외과의원,"서울특별시 양천구 목동동로 150, 목동 블루스퀘어 2층 일부,4~6층 (신정동)",37.5189418545223,126.870471203827
A1124480,강동이엠365의원,"서울특별시 강동구 아리수로93나길 76, 2,3,4,5층 (강일동)",37.5724724003773,127.175933655982
A1121545,바디플랜의원,"서울특별시 송파구 송파대로 345, 1A동 4층 4001호,4002호 (가락동, 헬리오시티)",37.4976145695004,127.102531804188
C1107309,21C메트로한방병원,"서울특별시 은평구 갈현로 24, 2층 201,202호 (신사동)",37.6000387980095,126.91042750122
A1105607,박지양산부인과의원,"서울특별시 강남구 선릉로86길 17, 8층 (대치동)",37.5035666455485,127.05106465303038
A1125075,갤러리아성형외과의원,"서울특별시 송파구 올림픽로 86, 로이타워 9층 (잠실동)",37.5114052292938,127.080211622318
A1117572,바로척척의원,"서울특별시 강동구 천호대로 1099, 4층 402호 (천호동, 정산타워빌딩)",37.5357610390815,127.1341185836
B1102944,경희송한의원,"서울특별시 구로구 시흥대로 571, 부호빌딩 2층 (구로동)",37.48397178331,126.901809898362
B1102425,바른한의원,서울특별시 영등포구 국회대로 553 (당산동4가),37.5285650253773,126.896111923991
A1123783,바른걸음병원,"서울특별시 송파구 백제고분로 252, SH타워 2~8층 (삼전동)",37.5023455834177,127.094296838722
A1102692,박내과의원,서울특별시 강남구 논현로85길 7 (역삼동),37.499003964932136,127.0368183856642
A1125114,갤러리아피부과의원,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 206,207,212호 (길음동, 길음역롯데캐슬트윈골드아파트)",37.603785604914,127.023437392228
A1122046,바른정형외과의원,"서울특별시 중랑구 봉우재로 239, 천우빌딩 2층 203호 (망우동)",37.5957565381477,127.099509114026
B1104568,바른선한의원,"서울특별시 송파구 송파대로 405 (석촌동,3층 301호)",37.5032855903505,127.108482563147
A1117136,바른성모신경외과의원,"서울특별시 관악구 남부순환로 1761, 3층 (봉천동, 서원빌딩)",37.4822430006847,126.945986146095
A1103943,가락성모의원,"서울특별시 송파구 송파대로 284, 205호 (가락동, 소석빌딩)",37.4948013251605,127.117287159025
B1106019,바위한의원,"서울특별시 동대문구 서울시립대로 31, 102동 202호 (전농동, 동아아파트)",37.5753105451014,127.045864474612
A1117593,건강드림의원,"서울특별시 은평구 진관4로 77, 702동 114호,113호 (진관동, 상림마을)",37.646668707628,126.928443600221
A1122178,강동통합의원,"서울특별시 강동구 올림픽로98길 11, 2층 (암사동)",37.5514067911843,127.128778982386
A1121027,건강의집 의원,"서울특별시 강북구 오현로31길 85-6, 1층 (번동)",37.6315192875029,127.036235477596
B1104271,박미경한의원,"서울특별시 강남구 삼성로 151, 2층 207호 (대치동, 선경아파트)",37.49321338381,127.06113657787569
B1100314,박병우한의원,서울특별시 종로구 종로 191 (종로4가),37.571200412797225,126.99896337347022
A1121493,박병철마취통증의학과의원,"서울특별시 은평구 연서로 137, 영진빌딩 4층 일부호 (구산동)",37.6111618859153,126.916842896021
A1101018,강동통합한의원,"서울특별시 강동구 올림픽로98길 11, 2층 (암사동)",37.5514067911843,127.128778982386
B1101552,가온경희한의원,"서울특별시 강남구 선릉로 654, 예인빌딩 401호 (삼성동)",37.51507411222644,127.04236736597638
B1102250,바를정한의원,"서울특별시 관악구 난곡로 305, 대영빌딩 3,5,6,7층 (신림동)",37.4812449155,126.91436282
A1121923,가온유외과의원,"서울특별시 강서구 공항대로 168, 405~407호 (마곡동)",37.5592736391913,126.826136981493
A1117762,박상호의원,"서울특별시 노원구 동일로 1280, 201호 (중계동, 시영2단지상가)",37.6434962139665,127.065740831728
A1101219,21세기영상의학과의원,"서울특별시 서초구 강남대로 331, 2001호 (서초동)",37.492624947,127.0295903817
A1124872,건대역레오정형외과의원,"서울특별시 광진구 능동로 103, 5층 1호 (화양동)",37.5403340350698,127.07050713429
A1102884,경해가정의원,"서울특별시 동작구 상도로 82, 3층 (대방동)",37.4994737677406,126.929701388226
A1104417,박민규이비인후과의원,"서울특별시 종로구 지봉로 77-3, 2층 (창신동)",37.57692168588146,127.01532356474308
A1104457,박성제내과의원,서울특별시 노원구 동일로 1545 (상계동),37.6663907694807,127.056973759982
B1101039,가람한의원,"서울특별시 구로구 가마산로 271, 202호 (구로동)",37.4963996027511,126.890291049446
A1108028,박은주치과의원,서울특별시 용산구 한남대로21길 9  (한남동),37.53438224921999,127.00649526886922
B1105189,백산한의원,"서울특별시 양천구 가로공원로 128, 2,3,4층 (신월동)",37.5358952253,126.8301304821
A1120844,강남푸른정신건강의학과의원,"서울특별시 서초구 강남대로 345, 삼양빌딩 5층 501호 (서초동)",37.49373149270392,127.02915206725598
B1104876,경희가온한의원,"서울특별시 영등포구 양평로19길 2, 2층 (양평동4가)",37.53706270795491,126.8949737726887
A1101641,박소배내과의원,서울특별시 강남구 남부순환로 2935,37.4939940652114,127.061334443036
B1106377,경희동행한의원,"서울특별시 동작구 사당로17가길 22, 2층 (사당동)",37.4840597320621,126.972810439277
A1109426,박철성치과의원,"서울특별시 종로구 창신길 15, 2층 (창신동)",37.57239660099943,127.0106272633062
A1106366,박소아청소년과의원,"서울특별시 성북구 보문로 93, 4층 (보문동5가)",37.5835586016915,127.020058234659
A1123188,강북바른정형외과의원,"서울특별시 강북구 솔샘로 239, 2층 (미아동)",37.6200429651128,127.019442435578
B1105378,경희약손한의원,"서울특별시 은평구 연서로 1, 2층 205호 (역촌동, 리더스파크)",37.5992561452512,126.915361951282
B1101000,가원한의원,"서울특별시 강남구 학동로 342, 에스케이 허브블루 303~304호 (논현동)",37.51675051104845,127.04085709882408
B1103074,경희양평한의원,서울특별시 영등포구 영등포로 32 (양평동2가),37.5227720747174,126.884790255902
A1109787,백제치과의원,서울특별시 종로구 종로 213 (종로5가),37.57118333333333,127.00127222222223
A1119384,박상근신경외과의원,"서울특별시 노원구 동일로 1371, 302호 (상계동, 현대프라자빌딩)",37.6509527049264,127.061138983038
A1100663,박이비인후과의원,서울특별시 동대문구 전농로15길 7  (전농동),37.578070829453296,127.0572509892286
A1105502,박재순신경정신과의원,서울특별시 노원구 노해로 495  (상계동),37.6552194959,127.0635116455
A1110580,박성노치과의원,서울특별시 중랑구 망우로 216 (상봉동),37.5938752140491,127.076779236368
B1105776,가유한의원,"서울특별시 강동구 동남로75길 27, 고덕역갑을명가시티 오피스텔 2층 2-5,2-6호 (명일동)",37.553957745864295,127.1546369509144
A1107957,박창후치과의원,"서울특별시 노원구 동일로 1530, 다모아빌딩 301호 (상계동)",37.665066086443,127.058023631956
A1118988,247외과의원,"서울특별시 강남구 봉은사로 108, 2층 (역삼동)",37.5045343907375,127.025594068116
B1106325,강북안정한의원,"서울특별시 강북구 도봉로 334, 영광빌딩 3층 (번동)",37.6375490492844,127.025542416455
B1102471,경희길한의원,"서울특별시 송파구 석촌호수로 133, 레이크팰리스 303,304호 (잠실동)",37.5076503261616,127.091798886664
A1115731,박치과의원,"서울특별시 노원구 동일로 1280, 201호 (중계동)",37.6434962139665,127.065740831728
B1101704,박한의원,서울특별시 은평구 연서로 284 (불광동),37.621080020558,126.92605990730668
A1104729,강북으뜸내과의원,"서울특별시 동대문구 전농로 110, 1, 2층 (답십리동)",37.5747098330695,127.057992394709
A1100001,경희대학교병원,서울특별시 동대문구 경희대로 23 (회기동),37.5938765502235,127.05183223390304
A1100418,반포서울이비인후과의원,"서울특별시 서초구 서초중앙로 227, 6층 (반포동, 진일빌딩)",37.50191003143875,127.01152342652244
A1106096,박찬옥소아과의원,"서울특별시 중랑구 망우로 198, 4층 (상봉동)",37.59332584291339,127.07487266007188
A1106735,밝은소아과의원,서울특별시 관악구 인헌6길 5 (봉천동),37.47384326236103,126.96644217946464
A1102799,강남성모정형외과의원,"서울특별시 동작구 동작대로 89, 602호 (사당동, 골든시네마타워)",37.4846140265703,126.981665713772
A1111459,반포이엔이치과의원,"서울특별시 서초구 신반포로3길 8, 306호 (반포동, 반포프라자)",37.5021389516,126.9869038483
A1107711,박연천치과의원,서울특별시 양천구 오목로 48 (신월동),37.522033970092906,126.8429628832507
A1111406,강북편한치과의원,"서울특별시 중랑구 사가정로 373, 성윤빌딩 3층 (면목동)",37.5810982848332,127.086238234068
B1104697,발머스한의원,서울특별시 노원구 동일로 1339 (상계동),37.64816370708533,127.06218213060252
B1104705,가은한의원,"서울특별시 동대문구 답십리로30길 51, 1층 (답십리동)",37.5730424428542,127.04753040599132
A1102958,반포서울안과의원,서울특별시 서초구 잠원로 24 (반포동),37.5071156980651,127.009873208557
A1119879,반포신경외과의원,"서울특별시 서초구 신반포로 189, 4동 2층 9~21, 39~45호 (잠원동, 반포종합상가)",37.50654540385,127.004868141536
A1105634,백비뇨기과의원,서울특별시 동대문구 왕산로 171 (제기동),37.57949923248537,127.04207782115849
A1120346,박창증정신건강의학과의원,"서울특별시 종로구 종로 22, 인주빌딩 604호 (서린동)",37.5698767761425,126.979674332514
B1106139,개포한의원,"서울특별시 강남구 삼성로 38, 개포빌딩 201호 (개포동)",37.4886879268822,127.066845330996
A1109773,홍영란치과의원,서울특별시 도봉구 마들로11가길 15 (창동),37.6526568870103,127.049257910527
A1104997,강남푸른정형외과의원,"서울특별시 강남구 도곡로 449, 1층 (대치동)",37.4988301355807,127.059558169501
A1111019,밝은미소치과의원,서울특별시 양천구 오목로 52 (신월동),37.5220370101471,126.843420345338
B1100204,백제한의원,"서울특별시 광진구 자양번영로 46, 1층 (자양동)",37.53364309935533,127.07605297262285
A1106004,가이드치과의원,"서울특별시 영등포구 신길로 34, 2층 (신길동)",37.4956488946397,126.908734404098
B1100063,경희어울림한의원,"서울특별시 송파구 바람드리길 59, 2층 (풍납동)",37.5369354555966,127.122458121728
A1109853,갤러리아치과의원,서울특별시 송파구 올림픽로 212,37.5107067799275,127.094231575378
B1102184,반상훈한의원,"서울특별시 송파구 마천로 68, 12,13호 (오금동)",37.5076740733128,127.127885757948
B1100305,경희어울림한의원,"서울특별시 동작구 사당로 215, 서림빌딩 404호 (사당동)",37.4844593113614,126.972344800972
B1105376,본디올삼성한의원,"서울특별시 관악구 남부순환로 1623, 아카테미한의원 3층 (신림동)",37.4846940343,126.9309706164
E1100340,방위사업청,서울특별시 용산구 두텁바위로 54-99 (용산동2가) 방위사업청,37.54334256470464,126.97957777516554
A1105450,백내과의원,서울특별시 종로구 종로 22 (서린동),37.56987515441535,126.97967467253976
A1106021,백상창정신건강의학과의원,"서울특별시 강서구 마곡동로4길 23, 3층 301호 (마곡동, 레지던스루체브릿지호텔)",37.5596432879,126.8361973343
A1103344,강동서울대항장문외과의원,"서울특별시 강동구 천호대로 1119, 강동서울외과의원 (길동)",37.5351744496191,127.136042655006
A1100977,가락실버사랑의원,"서울특별시 송파구 송파대로36가길 22 (송파동, 지하1,2,3,4,5층)",37.4995549886426,127.115779541962
A1102281,백가정의학과의원,서울특별시 강서구 강서로56나길 110 (등촌동),37.5635151546596,126.842838841866
B1105696,365헬리오한의원,"서울특별시 송파구 송파대로 345, 1A동 4층 4009호 (가락동, 헬리오시티)",37.49761537952875,127.10253282307022
A1100972,강동서울삼성내과의원,"서울특별시 강동구 풍성로 116, 2층 (성내동, 청구아파트상가)",37.5318890337585,127.124961187675
A1121016,강서삼성정형외과의원,"서울특별시 강서구 등촌로5길 2, 3,5층 (화곡동)",37.5334847631785,126.863297865971
A1120574,강서큰나무재활의학과의원,"서울특별시 강서구 양천로57길 9-7, 2,4,5층 (가양동)",37.5634032951544,126.851432217142
A1116716,가이치과의원,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 101동 13층 1307~1326호 (신도림동)",37.5096619486431,126.887986372819
A1109086,백순지치과의원,서울특별시 중구 을지로 80-1 (을지로2가),37.56579166666666,126.98683333333332
A1101941,가인성형외과의원,"서울특별시 강남구 논현로 830, 1층 (신사동)",37.5226190305808,127.028532751479
A1108115,밝은미소치과의원,"서울특별시 광진구 뚝섬로 590, 3층 301호 (자양동, 아주빌딩)",37.5331352364244,127.075301209905
A1117916,가락연세정형외과의원,"서울특별시 송파구 양재대로 932 (가락동, 가락동 농수산물도매시장)",37.49507987259585,127.11558895063146
A1122160,가인월드타워치과의원,"서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 11층 (신천동)",37.5137129859207,127.104301829165
A1120386,가인치과교정과치과의원,"서울특별시 송파구 올림픽로 240 (잠실동, 롯데월드)",37.5113096112036,127.098141751177
A1121157,강남성모정형외과의원,"서울특별시 강남구 선릉로 311, 한티빌딩 3층 (역삼동)",37.4973342152953,127.052077839969
B1105468,경희동행한의원,"서울특별시 종로구 송월길 136, 2층 (행촌동)",37.57174869109999,126.9627171004
A1109849,홍제연세치과의원,"서울특별시 서대문구 통일로 433, 5층 (홍제동, 조이빌딩)",37.5875917300777,126.945087101126
A1122072,베이직성형외과의원,"서울특별시 강남구 도산대로 107, 13층 (신사동)",37.5167802830689,127.02010810325
A1109863,백박삼치과의원,서울특별시 강남구 도산대로50길 14(논현동),37.52147467407946,127.037358375809
A1120779,별누리소아청소년과의원,"서울특별시 마포구 백범로 212, 지하3층 (신공덕동, 대우 월드마크마포)",37.5424305193,126.9533671067
A1120728,강동서울의원,서울특별시 강동구 천호대로 1119 (길동),37.5351744496191,127.136042655006
A1108004,백재현치과의원,서울특별시 강동구 풍성로 136,37.5312770529116,127.127008055107
A1102454,강남성원의원,서울특별시 강남구 선릉로64길 23,37.4982980707123,127.054172994424
A1101841,백혜경부부의원,"서울특별시 강남구 논현로 820, 제이씨빌딩 6층 (신사동)",37.5215917102743,127.028520369312
